nombre,empresa,email,telefono,whatsapp,instagram,linkedin,ciudad,pais,nicho,vertical,url,fuente,direccion,gmaps_id,fecha,status
,Dra. Marissa Gonzaga,,095 882 5168,,,,Quito,Ecuador,dermatologo,empresas,,google_maps,"San Gabriel y, Nicolas Arteta, Quito, 170521 Quito, Ecuador",ChIJJ8mMieSb1ZERFVatxmI0CuI,2026-09-21,pendiente
,Dra. Paola Guevara - Centro Dermatológico,punkygn@yahoo.com,096 028 1122,,https://www.instagram.com/paolaguevaradermatologa/,,Quito,Ecuador,dermatologo,empresas,https://www.drapaolaguevara.com/,google_maps,"Edificio Medplaza 7mo piso, consultorio 716, Vozandes y y N309, 170105 Quito, Ecuador",ChIJJVZ9Fr2F1ZERJavdbFulhTk,2026-09-21,pendiente
,"Dermatology:Piel & Láser : Dra. Alejandra Villamarin Centro de Dermatología y Estética, Dermatólogas en Quito Norte.",,099 259 0148,,https://www.instagram.com/dermatology.com.ec/,,Quito,Ecuador,dermatologo,empresas,https://www.dermatology.com.ec/,google_maps,"Calle Voz Andes, y y Av. América, 170105 Quito, Ecuador",ChIJuaGEWXyb1ZERJXGalkywjiU,2026-09-21,pendiente
,Dra. Dominique Rueda,,098 348 5171,,https://help.instagram.com/,,Quito,Ecuador,dermatologo,empresas,https://www.instagram.com/dradominiquerueda/?hl=es,google_maps,"Italia N32-95 y, 170135 Quito, Ecuador",ChIJ92wYEXyb1ZER5_BmFdFgCdI,2026-09-21,pendiente
,Dra. Jessenia Berrazueta - Dermatologa Quito,jesseniaberrazueta@gmail.com,098 377 3979,,https://www.instagram.com/jesseniadermatologa/,,Quito,Ecuador,dermatologo,empresas,https://dermajberrazueta.med.ec/,google_maps,"Ed. Kenzen Medical Center, Av. América 275 y, 5to piso Of. 506, 170104 Quito, Ecuador",ChIJiY0od2iF1ZER-JCVIOqICso,2026-09-21,pendiente
,Dra. Margarita Torres DERMATOLOGÍA Y TRICOLOGIA AVANZADA PILIDERM,,098 801 4564,,,,Quito,Ecuador,dermatologo,empresas,http://www.piliderm.com.ec/,google_maps,"Edificio Diagnóstico 2000, Av. Mariana de Jesús, 170147 Quito, Ecuador",ChIJQ7hXuYib1ZER4jJbbZtxdcw,2026-09-21,pendiente
,MedDerm Quito | Consultorio Dermatológico & Estético,citas@medderm.com.ec,099 272 2155,,https://www.instagram.com/medderm.red/,,Quito,Ecuador,dermatologo,empresas,https://medderm.com.ec/,google_maps,"Avenida Eloy Alfaro, Consultorio 1114, Fortune Plaza, y y Alemania, Piso 11, 170139 Quito, Ecuador",ChIJxV9e6jSb1ZER28__9MBZBcs,2026-09-21,pendiente
,GRUPO DERMA AID Centro Dermatológico de Alta Especialidad,drvpinos@derma-aid.com,(02) 322-0021,,https://www.instagram.com/dermaaid_ecuador/?hl=es,,Quito,Ecuador,dermatologo,empresas,https://grupoderma-aid.com/,google_maps,"Calle San Gabriel y Nicolás Arteta Torres Médicas Hospital Metropolitano Torre 3, Consultorio 509, 170521 Quito, Ecuador",ChIJf_As51ia1ZERTw-6tufSvdo,2026-09-21,pendiente
,Dra. Diana Palacios | Dermacode,,098 025 8069,,https://help.instagram.com/,,Quito,Ecuador,dermatologo,empresas,https://www.instagram.com/dermacode_ec?igsh=MXN5djd6amlxOWd5dA==,google_maps,"Av. Mariana de Jesús y Nuño de Valderrama OE7-02 y, 170521 Quito, Ecuador",ChIJHaQxLgGb1ZEReTZzRYj1Uhw,2026-09-21,pendiente
,DERMATÓLOGA Dra. María Belén Paucar Maureth,,098 477 1215,,,,Quito,Ecuador,dermatologo,empresas,https://www.reblicare.com/,google_maps,"Av. República, frente al parque El Florón, y y Av. Atahualpa, 170102 Quito, Ecuador",ChIJde3Wf1eb1ZER6GrlROFbLIg,2026-09-21,pendiente
,DERMA ESTETIC - CLÍNICA LÁSER - Quito,,(02) 254-4662,,https://www.instagram.com/clinicadermaestetic?igsh=czhzNXNrbXhjaHY5&utm_source=qr,,Quito,Ecuador,dermatologo,empresas,https://www.derma-estetic.com/,google_maps,"Italia y Av. Mariana de Jesús, 170135 Quito, Ecuador",ChIJJxEQfWSa1ZER6m7RHYKy52M,2026-09-21,pendiente
,Dermatóloga Dra. Andrea Naranjo,,096 266 3160,,,,Quito,Ecuador,dermatologo,empresas,,google_maps,"Avenida Eloy Alfaro, y y Alemania, 170518 Quito, Ecuador",ChIJsX_aYMyb1ZER2Sjkpx43FeU,2026-09-21,pendiente
,"Dra. Mayra Vásquez. Dermathos (consultorio dermatologico clínico, quirúrgico y estético)",,099 598 1700,,,,Quito,Ecuador,dermatologo,empresas,https://instagram.com/dermathos_uio?igshid=YmMyMTA2M2Y=,google_maps,"Av. América, Y y San Gregorio, 170129 Quito, Ecuador",ChIJ8d-Dotmb1ZERJOWcEUSSkSU,2026-09-21,pendiente
,Consulta Dermatólogos en Quito - Dra. Gabriela Cabezas,citas@centrodelapiel.com,098 760 0461,,,,Quito,Ecuador,dermatologo,empresas,https://centrodelapiel.com/,google_maps,"Calle San Gabriel, Torres médicas Metropilotano, y y Arteta, 170521 Quito, Ecuador",ChIJQQy4r6Cb1ZERgQ9xq6RZzGk,2026-09-21,pendiente
,Dr. Guillermo Izurieta Mora Bowen . Dermatólogo Quito,drgizurietamb@gmail.com,099 982 5129,,,,Quito,Ecuador,dermatologo,empresas,https://dermatologiaquito.com/,google_maps,"Av. Eloy Alfaro e Italia Ed. Fortune Plaza Medical Center, Piso 10, Cons. 1004, 170519 Quito, Ecuador",ChIJ0z4wnz6b1ZERvkE4QrkH640,2026-09-21,pendiente
,Dra. Salomé Cajas Dermatologia y Tricologia,,099 984 4449,,https://www.instagram.com/doctoranytimelatam/,,Quito,Ecuador,dermatologo,empresas,https://www.doctoranytime.ec/d/dermatologo/maria-salome-cajas-garcia,google_maps,"Alemania y, Edifício Fortune Plaza Torre, Av. Eloy Alfaro y Alemania, 170102 Quito, Ecuador",ChIJia4xF_eb1ZER50ISC43-h0I,2026-09-21,pendiente
,Dra. Belén Pazmiño - Dermatólogo Quito,,098 443 1714,,,,Quito,Ecuador,dermatologo,empresas,https://dermatologoquito.com/,google_maps,"San Gabriel y y Nicolás Arteta, 170521 Quito, Ecuador",ChIJ90FfVyOF1ZERQmV9GwQcWO4,2026-09-21,pendiente
,Dra. Gabriela Carvajales Dermatóloga,,315 0590536,https://wa.me/573150590536,,,Barranquilla,Colombia,dermatologo,empresas,,google_maps,"Unidad Médica Porto Azul, Consultorio 720, Sabanilla Montecarmelo, Barranquilla, Atlántico, Colombia",ChIJjXYzJhQt9I4Rt5Uyc6bfmxE,2026-09-21,pendiente
,Dra Erika Ariza Dermatóloga,,301 6353150,https://wa.me/573016353150,https://www.instagram.com/medicosdoc/,,Barranquilla,Colombia,dermatologo,empresas,https://medicosdoc.com/perfil-medico/13265/erika-ariza/dermatologo-barranquilla,google_maps,"Cra 30 Corredor Universitario, Clínica Portoazul, No. 1 - 850 Cons.422, Sabanilla Montecarmelo, Barranquilla, Atlántico, Colombia",ChIJLzEjaxEt9I4RNIO4KLIKp9w,2026-09-21,pendiente
,Dra. Magaly Domínguez - Dermatología y Clínica Estética,hola@magalydominguez.com,316 1110011,https://wa.me/573161110011,https://instagram.com/dramagalydominguez,,Barranquilla,Colombia,dermatologo,empresas,http://www.magalydominguez.com/,google_maps,"Cra. 51B #82-254 Piso 2, local 23, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJcbImhGYt9I4RlaHQDymSDl0,2026-09-21,pendiente
,Dra. Gina Pizarro (Dermatología y Estética),,305 2940685,https://wa.me/573052940685,https://www.instagram.com/dra.ginapizarro/,,Barranquilla,Colombia,dermatologo,empresas,https://draginapizarro.com/,google_maps,"Cra. 53 #82-86, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJF8zqaCkt9I4RmzWd-MI5bqY,2026-09-21,pendiente
,Dra Angelica Gnecco,myskinlaser56@gmail.com,300 8248665,https://wa.me/573008248665,https://instagram.com/draangelicagnecco,,Barranquilla,Colombia,dermatologo,empresas,https://draangelicagnecco.co/,google_maps,"Cra. 53 #91-150, Riomar, Barranquilla, Atlántico, Colombia",ChIJcyryiukt9I4RrU3cOBxxzMY,2026-09-21,pendiente
,Dra. Sofía Olivares. Dermatóloga,,,,https://www.instagram.com/dermatosofia/,,Barranquilla,Colombia,dermatologo,empresas,https://www.sofiaolivaresdermatologa.com/,google_maps,"Cl. 80 #47-43, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJWc0XfFkt9I4Rlu7GaN0FDSM,2026-09-21,pendiente
,Dra. Diany Echavez - Dermatologa Clínica y Estética barranquilla,,314 4095535,https://wa.me/573144095535,,,Barranquilla,Colombia,dermatologo,empresas,https://www.instagram.com/dianyechavez_dermatologia/,google_maps,"Edf. Smart Office center, Cra. 51B #80 - 58 Cons 1301, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJBzY4zTgt9I4RHY65DWZH_j8,2026-09-21,pendiente
,Dr. Ronald Velaidez Dermatólogo,,324 6345760,https://wa.me/573246345760,https://www.instagram.com/vcskin.co/,,Barranquilla,Colombia,dermatologo,empresas,https://www.ronaldvelaidez.com/,google_maps,"High Park Medical Center, Cl 1C #30 - 40, Sabanilla Montecarmelo, Barranquilla, Atlántico, Colombia",ChIJyT5Q4Akt9I4Rp8Y1Dr16tDM,2026-09-21,pendiente
,Dra. María Cecilia De La Espriella - Dermatología,,300 5772995,https://wa.me/573005772995,,,Barranquilla,Colombia,dermatologo,empresas,,google_maps,"KM2 Vía Puerto Colombia - Complejo Portoazul, Consultorio 519, Sabanilla Montecarmelo, Barranquilla, Atlántico, Colombia",ChIJPWrFL20t9I4RXAzlWCsIvhk,2026-09-21,pendiente
,Dra. Ruby Coll Logreira,,(605) 3588147,,https://www.instagram.com/medicosdoc/,,Barranquilla,Colombia,dermatologo,empresas,https://medicosdoc.com/perfil-medico/402/ruby-coll-logreira/dermatologo-barranquilla,google_maps,"Cra. 51B #80-58, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJkxkseFot9I4R8D0vo9aWCrs,2026-09-21,pendiente
,Dr Iván Diazgranados Fernández,,318 8224082,https://wa.me/573188224082,,,Barranquilla,Colombia,dermatologo,empresas,https://ivandiazgranados.com/,google_maps,"Edificio Ocean Tower, Cra. 53 #82-86 Loc 1, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJQU_426Ut9I4RyJYX2i535jg,2026-09-21,pendiente
,Esperanza Melendez Ramírez Dermatología,,(605) 3782673,,https://www.instagram.com/medicosdoc/,,Barranquilla,Colombia,dermatologo,empresas,https://medicosdoc.com/perfil-medico/376/esperanza-melendez-ramirez/dermatologo-barranquilla,google_maps,"Centro médico Nobel, Cra. 49c #80 - 55 Cons. 205, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJn7k0jact9I4RYYrrSnV1D7g,2026-09-21,pendiente
,Dra. Lizet Katiuska Rojano Fritz | Dermatóloga Tricóloga en Barranquilla,,(605) 3198635 ext. 6001,,https://www.instagram.com/topdoctorslatam/,,Barranquilla,Colombia,dermatologo,empresas,https://www.topdoctors.com.co/doctor/lizet-katiuska-rojano-fritz/,google_maps,"Cl. 85 #50-159, Riomar, Barranquilla, Atlántico, Colombia",ChIJA1-FuQct9I4R8gRqoOTr-Rs,2026-09-21,pendiente
,Dermatóloga Gianina Alcalá – Especialista en piel en Barranquilla,,,,,,Barranquilla,Colombia,dermatologo,empresas,https://www.dragianinalcaladerma.com/,google_maps,"Cra. 51B #80 - 58 Consultorio 1303, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJGS8ukIEt9I4Rj8f4sFwEwzE,2026-09-21,pendiente
,AR Dermatología,,314 5074328,https://wa.me/573145074328,https://help.instagram.com/,,Barranquilla,Colombia,dermatologo,empresas,https://www.instagram.com/dra.alexandraruizderma/,google_maps,"Cra. 47 #79-243, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJK1pthTIt9I4RG0k-dTFc-Uk,2026-09-21,pendiente
,Dr. Bernardo Huyke Urueta Dermatología,,317 8769091,https://wa.me/573178769091,https://www.instagram.com/medicosdoc/,,Barranquilla,Colombia,dermatologo,empresas,https://medicosdoc.com/perfil-medico/359/dr-bernardo-huyke-urueta/dermatologo-barranquilla,google_maps,"Cra 49C No. 80 - 39, Edificio Clínica Internacional Cons. 202, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJk3pEjKct9I4RqA4sK2u4_h8,2026-09-21,pendiente
,Dra. Leonor Molina Prieto,leonormolina@dermatologa.com,300 5077378,https://wa.me/573005077378,https://www.instagram.com/draleonormolina/,,Barranquilla,Colombia,dermatologo,empresas,https://leonormolinadermatologa.com.co/,google_maps,"Cl. 86 #64 # 49C, Riomar, Barranquilla, Atlántico, Colombia",ChIJ2ypIfKkt9I4RFlHXBcPEGQg,2026-09-21,pendiente
,"Dra. Patricia Avendaño Tafur, Dermatólogo",,,,//www.instagram.com/dra_patriciaavendano/,,Barranquilla,Colombia,dermatologo,empresas,https://www.doctoralia.co/perfil/patricia-avendano-tafur?utm_source=google&utm_medium=gmb&utm_campaign=10213&utm_content=website,google_maps,"Centro medico Gemell, Cl. 80 #47-43 Cons.3 A Piso 2, Nte. Centro Historico, Barranquilla, Atlántico, Colombia",ChIJ3dVlJiYt9I4RVozMQCKY6CA,2026-09-21,pendiente
,Dermatocentro,info@dermatocentro.com,(605) 3781424,,,,Barranquilla,Colombia,dermatologo,empresas,http://www.dermatocentro.com,google_maps,"Cl. 86 #47-63, Riomar, Barranquilla, Atlántico, Colombia",ChIJUxwy4Kct9I4RbLcBkbrrKRU,2026-09-21,pendiente
,"Alexandra Suárez Dermatología, Tricología y Estética",,302 2978160,https://wa.me/573022978160,,,Barranquilla,Colombia,dermatologo,empresas,,google_maps,"Centro Comercial Viva, Cra. 51B #87 - 50 Loc 341B, Riomar, Barranquilla, Atlántico, Colombia",ChIJZ4dA0zgt9I4RdFTVl-guO_M,2026-09-21,pendiente
,U.S. Dermatology Partners Medical District,,(713) 528-8882,,,,Houston,United States,dermatologo,empresas,https://www.usdermatologypartners.com/locations/texas/south-texas/houston/houston-medical-district/,google_maps,"1213 Hermann Dr #650, Houston, TX 77004, EE. UU.",ChIJM9mKKoK_QIYR7G-doAW1Ky4,2026-09-21,pendiente
,Houston Dermatology Associates,,(713) 790-0058,,https://www.instagram.com/dr.farahshah/?next=%2F,,Houston,United States,dermatologo,empresas,http://www.houstondermatologyassociates.com/,google_maps,"6560 Fannin St Ste 1720, Houston, TX 77030, EE. UU.",ChIJR0NgynDAQIYR8altqMCHYKg,2026-09-21,pendiente
,Houston Dermatology Specialists,,(713) 487-8233,,,,Houston,United States,dermatologo,empresas,https://houstondermatologyspecialists.com/?utm_source=google&utm_medium=local&utm_campaign=houston-practice-website,google_maps,"13114 FM 1960 W #119, Houston, TX 77065, EE. UU.",ChIJSZb6wnHAQIYRdCgu1p6Y6CQ,2026-09-21,pendiente
,Elite Dermatology & Plastic Surgery,,(281) 501-5624,,https://www.instagram.com/elitedermatology/,,Houston,United States,dermatologo,empresas,https://www.elitedermatology.com/?utm_source=gmb_auth&utm_campaign=heights,google_maps,"2222 N Shepherd Dr Ste 102, Houston, TX 77008, EE. UU.",ChIJDWrFMLrHQIYRZ6o-zH5Mswo,2026-09-21,pendiente
,Village Dermatology Houston,,(713) 952-8400,,http://instagram.com/villagedermatologyhtx,,Houston,United States,dermatologo,empresas,https://www.villagedermatologyhouston.com/,google_maps,"7575 San Felipe St #300, Houston, TX 77063, EE. UU.",ChIJi-iKh5PDQIYRGKaUtFxlttY,2026-09-21,pendiente
,Houston Premier Dermatology,,(713) 561-5633,,,,Houston,United States,dermatologo,empresas,https://houstonpremierdermatology.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,google_maps,"1800 Bering Dr Ste 840, Houston, TX 77057, EE. UU.",ChIJHSr2d6zFQIYRbNQWXqbQmZk,2026-09-21,pendiente
,Heights Dermatology & Aesthetic Center,,(713) 864-2659,,,,Houston,United States,dermatologo,empresas,https://www.heightsskin.com/heights-dermatology---the-woodlands,google_maps,"2120 Ashland St, Houston, TX 77008, EE. UU.",ChIJR-xaSWXHQIYREBTljsE_3N4,2026-09-21,pendiente
,Bayou City Dermatology,info@bayoucityderm.com,(346) 327-7990,,https://www.instagram.com/bayoucitydermatology/,,Houston,United States,dermatologo,empresas,https://bayoucitydermatology.com/,google_maps,"3747A Westheimer Rd, Houston, TX 77027, EE. UU.",ChIJv0D9aTnBQIYRV5vqZPIMyTc,2026-09-21,pendiente
,Bellaire Dermatology,appointments@bellairedermatology.com,(713) 661-4383,,https://www.instagram.com/bellairedermatology/,,Houston,United States,dermatologo,empresas,https://www.bellairedermatology.com/,google_maps,"6565 W Loop S Ste 800, Bellaire, TX 77401, EE. UU.",ChIJCayTopfBQIYRg3e0NfDzEUw,2026-09-21,pendiente
,U.S. Dermatology Partners Houston Clear Lake,,(281) 480-7546,,,,Houston,United States,dermatologo,empresas,https://www.usdermatologypartners.com/locations/texas/houston-clear-lake/17300-el-camino-real-ste-103/,google_maps,"17300 El Camino Real #103, Houston, TX 77058, EE. UU.",ChIJu2pFlsyeQIYRf3yubDM1alw,2026-09-21,pendiente
,Memorial Dermatology,,(713) 468-2200,,,,Houston,United States,dermatologo,empresas,http://www.memorialdermatology.com/,google_maps,"Medical Plaza 3, 915 Gessner Rd #950, Houston, TX 77024, EE. UU.",ChIJ27PSfbzEQIYRG0xcAm_DGls,2026-09-21,pendiente
,Refresh Dermatology,,(713) 332-6984,,https://www.instagram.com/refreshderm/,,Houston,United States,dermatologo,empresas,https://www.refreshdermatology.com/?utm_source=google&utm_medium=gbp,google_maps,"5427 Bissonnet St #500, Houston, TX 77081, EE. UU.",ChIJ7bwGR5DBQIYREABA_uQ42UQ,2026-09-21,pendiente
,Dermatology & Laser Surgery Center,research@dermlasersurgery.com,(713) 900-3900,,https://www.instagram.com/dermlasersurgery,,Houston,United States,dermatologo,empresas,https://www.dermlasersurgery.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=houston,google_maps,"1802 Binz St Ste 500, Houston, TX 77004, EE. UU.",ChIJjf5kxnnAQIYR4s2SkFWK_9w,2026-09-21,pendiente
,Neda Nosrati MD,,(713) 952-8400,,,,Houston,United States,dermatologo,empresas,http://www.nedanosrati.com/,google_maps,"7575 San Felipe St #300, Houston, TX 77063, EE. UU.",ChIJGZUNopfBQIYReYRYjyWcl34,2026-09-21,pendiente
,"Paul M. Friedman, MD",research@dermlasersurgery.com,(713) 900-3900,,https://www.instagram.com/dermlasersurgery,,Houston,United States,dermatologo,empresas,https://www.dermlasersurgery.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=dr+friedman,google_maps,"1802 Binz St Ste 500, Houston, TX 77004, EE. UU.",ChIJJThlxnnAQIYRgAUUDJ3yeaE,2026-09-21,pendiente
,Westlake Dermatology & Cosmetic Surgery - River Oaks,,(832) 924-3300,,https://instagram.com/westlakedermatology?ref=badge,,Houston,United States,dermatologo,empresas,https://www.westlakedermatology.com/contact-us/locations/river-oaks/,google_maps,"3636 Westheimer Rd, Houston, TX 77027, EE. UU.",ChIJF_30NEHBQIYR5hpKeV3WrIE,2026-09-21,pendiente
,Houston Skin,,(281) 333-3376,,https://www.instagram.com/houstonskin/,,Houston,United States,dermatologo,empresas,http://www.houstonskin.com/,google_maps,"1401 Binz St Unit 200, Houston, TX 77004, EE. UU.",ChIJbUYb-oK_QIYRb8aO3n5u8c8,2026-09-21,pendiente
,Westlake Dermatology & Cosmetic Surgery - West University,,(281) 203-0600,,https://instagram.com/westlakedermatology?ref=badge,,Houston,United States,dermatologo,empresas,https://www.westlakedermatology.com/contact-us/locations/houston/?utm_source=google&utm_medium=local&utm_campaign=wdhou,google_maps,"2132 Bissonnet St #200, Houston, TX 77005, EE. UU.",ChIJI3mEbyjBQIYRCrqNT4c0ciA,2026-09-21,pendiente
,Dra. Jaclyn Guardia Rodríguez,,6203-1211,,https://www.instagram.com/dra.jaclynguardia,,Ciudad de Panama,Panama,dermatologo,empresas,https://www.draguardia.com/,google_maps,"The Panama Clinic. Torre A. Piso 11. Consultorio 1113, Panamá, Provincia de Panamá, Panamá",ChIJxwMWApWprI8Rnq7bKQdLXAk,2026-09-21,pendiente
,Dra. Diana Luz Tejada - Dermatología,,6237-2819,,,,Ciudad de Panama,Panama,dermatologo,empresas,https://www.dradianatejada.com/,google_maps,"Floor 23, Office 2322, The Panama Clinic B Tower, Panamá, Provincia de Panamá, Panamá",ChIJRybpt_KprI8RtJiwAyvP0ZU,2026-09-21,pendiente
,Dermatología Panamá,,6909-9486,,https://www.instagram.com/dermatologiapanama/,,Ciudad de Panama,Panama,dermatologo,empresas,https://www.dermatologia.com.pa/,google_maps,"Boulevard Pacifica y Via Punta Darien, ciudad de panamá, panamá Consultorios Pacífica Salud, Consultorio 508, Panamá, Provincia de Panamá, Panamá",ChIJNcmA7kmprI8R8JtMP7tuXrc,2026-09-21,pendiente
,Dra. Sheila Sánchez Dermatóloga,,6205-1732,,,,Ciudad de Panama,Panama,dermatologo,empresas,,google_maps,"The Panama Clinic Torre A piso 11 #1115, Panamá, Provincia de Panamá, Panamá",ChIJNxQvS7yprI8Rh8qAO7d8nro,2026-09-21,pendiente
,Centro Especializado de la Piel - Dra. Ana Patricia Vega,info@centroespecializadodelapiel.com,204-8632,,https://www.instagram.com/centrodelapiel/,,Ciudad de Panama,Panama,dermatologo,empresas,https://centroespecializadodelapiel.com/,google_maps,"Piso 1, Pacífica Salud Hospital Punta Pacífica, Panamá, Provincia de Panamá, Panamá",ChIJ-UqchhyprI8RUgpmfmw1Ads,2026-09-21,pendiente
,Dra. Karishma Daryanani -- KD Skin Doctor,hello@kdskindoctor.com,6747-7783,,,,Ciudad de Panama,Panama,dermatologo,empresas,http://kdskindoctor.com/,google_maps,"Piso 12, Consultorio, The Panama Clinic, Torre A, C. Ramon H. Jurado 1218, Panamá, Provincia de Panamá, Panamá",ChIJeQeXso-prI8Rq8pI-InVrrM,2026-09-21,pendiente
,Dra. Noelia Hermida Estevez | Dermatólogo | Tricología Panamá,,6922-3804,,https://www.instagram.com/dra.noeliahermidaestevez/,,Ciudad de Panama,Panama,dermatologo,empresas,https://www.dranoeliahermidaestevez.com/,google_maps,"PH Consultorios Medicos Paitilla, consultorios #213 y #214, ala Norte, Panamá, Provincia de Panamá, Panamá",ChIJrVJWcBSprI8REzl6jtasi10,2026-09-21,pendiente
,Dra. Magdalena Lay | Dermatología,info@kowloonsa.com,229-6659,,https://www.instagram.com/dralayderma/,,Ciudad de Panama,Panama,dermatologo,empresas,https://dralay.com/,google_maps,"Centro Especializado San Fernando, Vía España, Panamá, Provincia de Panamá, Panamá",ChIJ76C1YtCprI8R2px7tsZ2UNI,2026-09-21,pendiente
,Clínica Dermatológica Arosemena & Levy - Dermatólogos en Panamá,piel@arosemena.com.pa,207-9474,,https://www.instagram.com/cda_pty/,,Ciudad de Panama,Panama,dermatologo,empresas,http://www.cda.com.pa/,google_maps,"edif. Golden Point, Vía Ricardo J. Alfaro, Panamá, Provincia de Panamá, Panamá",ChIJg7VaKwCprI8RDtNHZ8HZqWI,2026-09-21,pendiente
,Clinica Dermatologica Arosemena - Dermatólogos en Panamá,piel@arosemena.com.pa,269-6426,,https://www.instagram.com/cda_pty/,,Ciudad de Panama,Panama,dermatologo,empresas,https://cda.com.pa/,google_maps,"Torre C Suite 116, Calle 53 Este, Panamá, Provincia de Panamá, Panamá",ChIJqZY4NeuprI8RTO-YZ-lvl8Q,2026-09-21,pendiente
